RefId,IsBadBuy
44891,3
44892,3
44893,3
44894,3
44895,3
44896,3
44897,3
44898,3
44899,3
44900,3
44901,3
44902,3
44903,3
44904,3
44905,3
44906,3
44907,3
44908,3
44909,3
44910,3
44911,3
44912,3
44913,3
44914,3
44915,3
44916,3
44917,3
44918,3
44919,3
44920,3
44921,3
44922,3
44923,3
44924,3
44925,3
44926,3
44927,3
44928,3
44929,3
44930,3
44931,3
44932,3
44933,3
44934,3
44935,3
44936,3
44937,3
44938,3
44939,3
44940,3
44941,3
44942,3
44943,3
44944,3
44945,3
44946,3
44947,3
44948,3
44949,3
44950,3
44951,3
44952,3
44953,3
44954,3
44955,3
44956,3
44957,3
44958,3
44959,3
44960,3
44961,3
44962,3
44963,3
44964,3
44965,3
44966,3
44967,3
44968,3
44969,3
44970,3
44971,3
44972,3
44973,3
44974,3
44975,3
44976,3
44977,3
44978,3
44979,3
44980,3
44981,3
44982,3
44983,3
44984,3
44985,3
44986,3
44987,3
44988,3
44989,3
44990,3
44991,3
44992,3
44993,3
44994,3
44995,3
44996,3
44997,3
44998,3
44999,3
45000,3
45001,3
45002,3
45003,3
45004,3
45005,3
45006,3
45007,3
45008,3
45009,3
45010,3
45011,3
45012,3
45013,3
45014,3
45015,3
45016,3
45017,3
45018,3
45019,3
45020,3
45021,3
45022,3
45023,3
45024,3
45025,3
45026,3
45027,3
45028,3
45029,3
45030,3
45031,3
45032,3
45033,3
45034,2
45035,2
45036,2
45037,2
45038,2
45039,2
45040,2
45041,2
45042,2
45043,2
45044,2
45045,2
45046,2
45047,2
45048,2
45049,2
45050,2
45051,2
45052,2
45053,6
45054,6
45055,6
45056,6
45057,6
45058,2
45059,6
45060,6
45061,6
45062,6
45063,6
45064,6
45065,2
45066,2
45067,6
45068,6
45069,6
45070,6
45071,6
45072,2
45073,2
45074,2
45075,6
45076,2
45077,6
45078,2
45079,2
45080,6
45081,6
45082,6
45083,6
45084,6
45085,2
45086,2
45087,6
45088,6
45089,2
45090,6
45091,6
45092,6
45093,6
45094,6
45095,6
45096,6
45097,6
45098,2
45099,6
45100,6
45101,2
45102,6
45103,6
45104,6
45105,6
45106,6
45107,6
45108,6
45109,6
45110,6
45111,6
45112,6
45113,6
45114,6
45115,6
45116,6
45117,6
45118,6
45119,6
45120,6
45121,6
45122,6
45123,6
45124,2
45125,2
45126,2
45127,6
45128,2
45129,6
45130,6
45131,6
45132,2
45133,2
45134,6
45135,6
45136,2
45137,2
45138,2
45139,2
45140,2
45141,2
45142,2
45143,2
45144,2
45145,2
45146,2
45147,2
45148,2
45149,2
45150,2
45151,2
45152,2
45153,2
45154,2
45155,2
45156,2
45157,2
45158,2
45159,2
45160,2
45161,2
45162,2
45163,2
45164,2
45165,2
45166,2
45167,6
45168,6
45169,6
45170,6
45171,6
45172,6
45173,6
45174,6
45175,6
45176,6
45177,2
45178,2
45179,2
45180,2
45181,2
45182,2
45183,2
45184,2
45185,2
45186,6
45187,6
45188,6
45189,6
45190,6
45191,2
45192,2
45193,2
45194,2
45195,2
45196,2
45197,6
45198,6
45199,6
45200,6
45201,6
45202,6
45203,6
45204,6
45205,6
45206,6
45207,2
45208,2
45209,2
45210,2
45211,2
45212,2
45213,2
45214,2
45215,2
45216,2
45217,2
45218,2
45219,2
45220,2
45221,2
45222,2
45223,2
45224,6
45225,6
45226,6
45227,6
45228,6
45229,6
45230,6
45231,2
45232,2
45233,2
45234,2
45235,2
45236,2
45237,2
45238,2
45239,2
45240,2
45241,2
45242,2
45243,2
45244,2
45245,2
45246,2
45247,2
45248,5
45249,2
45250,2
45251,2
45252,5
45253,5
45254,2
45255,2
45256,2
45257,5
45258,5
45259,2
45260,2
45261,2
45262,2
45263,2
45264,2
45265,2
45266,2
45267,2
45268,2
45269,2
45270,2
45271,2
45272,2
45273,2
45274,2
45275,2
45276,2
45277,2
45278,2
45279,2
45280,2
45281,2
45282,2
45283,2
45284,2
45285,2
45286,2
45287,2
45288,2
45289,2
45290,2
45291,6
45292,2
45293,6
45294,6
45295,6
45296,6
45297,6
45298,2
45299,2
45300,2
45301,2
45302,2
45303,2
45304,2
45305,2
45306,2
45307,2
45308,2
45309,2
45310,6
45311,6
45312,6
45313,6
45314,6
45315,6
45316,6
45317,6
45318,6
45319,6
45320,6
45321,6
45322,6
45323,6
45324,2
45325,2
45326,2
45327,2
45328,2
45329,2
45330,2
45331,2
45332,2
45333,2
45334,2
45335,6
45336,6
45337,6
45338,6
45339,6
45340,6
45341,6
45342,6
45343,6
45344,6
45345,6
45346,2
45347,2
45348,2
45349,2
45350,2
45351,2
45352,2
45353,2
45354,2
45355,6
45356,6
45357,6
45358,6
45359,6
45360,6
45361,6
45362,6
45363,2
45364,2
45365,2
45366,2
45367,2
45368,2
45369,2
45370,2
45371,2
45372,2
45373,2
45374,6
45375,6
45376,6
45377,6
45378,6
45379,6
45380,6
45381,6
45382,2
45383,6
45384,2
45385,2
45386,2
45387,2
45388,2
45389,2
45390,2
45391,2
45392,2
45393,2
45394,2
45395,2
45396,2
45397,2
45398,2
45399,2
45400,2
45401,2
45402,2
45403,2
45404,2
45405,2
45406,2
45407,2
45408,2
45409,2
45410,2
45411,2
45412,2
45413,2
45414,2
45415,2
45416,2
45417,2
45418,2
45419,2
45420,2
45421,2
45422,2
45423,2
45424,2
45425,2
45426,2
45427,2
45428,2
45429,2
45430,2
45431,2
45432,2
45433,2
45434,2
45435,2
45436,2
45437,2
45438,2
45439,2
45440,2
45441,2
45442,2
45443,2
45444,2
45445,2
45446,2
45447,2
45448,2
45449,2
45450,2
45451,2
45452,2
45453,2
45454,2
45455,2
45456,2
45457,2
45458,2
45459,2
45460,2
45461,2
45462,2
45463,2
45464,2
45465,2
45466,2
45467,2
45468,2
45469,2
45470,2
45471,2
45472,2
45473,2
45474,2
45475,2
45476,2
45477,2
45478,2
45479,2
45480,2
45481,2
45482,2
45483,2
45484,2
45485,2
45486,2
45487,2
45488,2
45489,2
45490,2
45491,2
45492,2
45493,2
45494,2
45495,2
45496,2
45497,2
45498,2
45499,2
45500,2
45501,2
45502,2
45503,2
45504,2
45505,2
45506,2
45507,2
45508,2
45509,2
45510,2
45511,2
45512,2
45513,2
45514,2
45515,2
45516,2
45517,2
45518,2
45519,2
45520,2
45521,2
45522,2
45523,2
45524,2
45525,2
45526,2
45527,2
45528,2
45529,2
45530,2
45531,2
45532,2
45533,2
45534,2
45535,2
45536,2
45537,2
45538,2
45539,2
45540,2
45541,2
45542,2
45543,2
45544,2
45545,2
45546,2
45547,2
45548,2
45549,2
45550,2
45551,2
45552,2
45553,2
45554,2
45555,2
45556,2
45557,2
45558,2
45559,2
45560,2
45561,2
45562,2
45563,2
45564,2
45565,2
45566,2
45567,2
45568,2
45569,2
45570,2
45571,2
45572,2
45573,2
45574,2
45575,2
45576,2
45577,2
45578,2
45579,2
45580,2
45581,2
45582,2
45583,2
45584,2
45585,2
45586,2
45587,2
45588,2
45589,2
45590,2
45591,2
45592,2
45593,2
45594,2
45595,2
45596,2
45597,2
45598,2
45599,2
45600,2
45601,2
45602,2
45603,2
45604,2
45605,2
45606,2
45607,2
45608,2
45609,2
45610,2
45611,2
45612,2
45613,2
45614,2
45615,2
45616,2
45617,2
45618,2
45619,2
45620,2
45621,2
45622,2
45623,2
45624,2
45625,2
45626,2
45627,2
45628,2
45629,2
45630,2
45631,2
45632,2
45633,2
45634,2
45635,2
45636,2
45637,2
45638,2
45639,2
45640,2
45641,2
45642,2
45643,2
45644,2
45645,2
45646,2
45647,2
45648,2
45649,2
45650,2
45651,2
45652,2
45653,2
45654,2
45655,2
45656,6
45657,6
45658,6
45659,6
45660,6
45661,6
45662,6
45663,6
45664,6
45665,6
45666,6
45667,6
45668,6
45669,6
45670,6
45671,6
45672,6
45673,6
45674,6
45675,6
45676,6
45677,6
45678,6
45679,6
45680,6
45681,6
45682,6
45683,6
45684,6
45685,6
45686,6
45687,6
45688,6
45689,6
45690,6
45691,6
45692,6
45693,6
45694,6
45695,6
45696,6
45697,6
45698,6
45699,6
45700,6
45701,6
45702,6
45703,6
45704,6
45705,6
45706,6
45707,6
45708,6
45709,6
45710,6
45711,6
45712,6
45713,6
45714,6
45715,6
45716,6
45717,6
45718,6
45719,6
45720,6
45721,6
45722,6
45723,6
45724,6
45725,6
45726,6
45727,6
45728,6
45729,6
45730,6
45731,6
45732,6
45733,6
45734,6
45735,6
45736,6
45737,6
45738,6
45739,6
45740,6
45741,6
45742,6
45743,6
45744,6
45745,6
45746,6
45747,6
45748,6
45749,6
45750,6
45751,6
45752,6
45753,6
45754,6
45755,6
45756,6
45757,6
45758,6
45759,6
45760,6
45761,6
45762,6
45763,6
45764,6
45765,6
45766,6
45767,6
45768,6
45769,6
45770,6
45771,6
45772,6
45773,6
45774,6
45775,6
45776,6
45777,6
45778,6
45779,6
45780,6
45781,6
45782,6
45783,6
45784,6
45785,6
45786,6
45787,6
45788,6
45789,6
45790,6
45791,6
45792,6
45793,6
45794,6
45795,6
45796,6
45797,6
45798,6
45799,6
45800,6
45801,6
45802,6
45803,6
45804,6
45805,6
45806,6
45807,6
45808,6
45809,6
45810,6
45811,6
45812,6
45813,6
45814,6
45815,6
45816,6
45817,6
45818,6
45819,6
45820,6
45821,6
45822,6
45823,6
45824,6
45825,6
45826,6
45827,6
45828,6
45829,6
45830,6
45831,6
45832,6
45833,6
45834,6
45835,6
45836,6
45837,6
45838,6
45839,6
45840,6
45841,6
45842,6
45843,6
45844,6
45845,6
45846,6
45847,6
45848,6
45849,6
45850,6
45851,6
45852,6
45853,6
45854,6
45855,6
45856,6
45857,6
45858,6
45859,6
45860,6
45861,6
45862,6
45863,6
45864,6
45865,6
45866,6
45867,6
45868,6
45869,6
45870,6
45871,6
45872,6
45873,6
45874,6
45875,6
45876,6
45877,6
45878,6
45879,6
45880,6
45881,6
45882,6
45883,6
45884,6
45885,6
45886,6
45887,6
45888,6
45889,6
45890,6
45891,6
45892,6
45893,6
45894,6
45895,6
45896,6
45897,6
45898,6
45899,6
45900,6
45901,6
45902,6
45903,6
45904,6
45905,6
45906,6
45907,6
45908,6
45909,6
45910,6
45911,6
45912,6
45913,6
45914,6
45915,6
45916,6
45917,6
45918,6
45919,6
45920,6
45921,6
45922,6
45923,6
45924,6
45925,6
45926,6
45927,6
45928,6
45929,6
45930,6
45931,6
45932,6
45933,6
45934,6
45935,6
45936,6
45937,6
45938,6
45939,6
45940,6
45941,6
45942,6
45943,6
45944,6
45945,6
45946,6
45947,6
45948,6
45949,6
45950,6
45951,6
45952,6
45953,6
45954,6
45955,6
45956,6
45957,6
45958,6
45959,6
45960,6
45961,6
45962,6
45963,6
45964,6
45965,6
45966,6
45967,6
45968,6
45969,6
45970,6
45971,6
45972,6
45973,6
45974,6
45975,6
45976,6
45977,6
45978,6
45979,6
45980,6
45981,6
45982,6
45983,6
45984,6
45985,6
45986,6
45987,6
45988,6
45989,6
45990,6
45991,6
45992,6
45993,6
45994,6
45995,6
45996,6
45997,6
45998,6
45999,6
46000,6
46001,6
46002,6
46003,6
46004,6
46005,6
46006,6
46007,6
46008,6
46009,6
46010,6
46011,6
46012,6
46013,6
46014,6
46015,6
46016,6
46017,6
46018,6
46019,6
46020,6
46021,6
46022,6
46023,7
46024,6
46025,6
46026,6
46027,6
46028,6
46029,6
46030,6
46031,6
46032,6
46033,6
46034,6
46035,6
46036,7
46037,6
46038,6
46039,6
46040,6
46041,6
46042,6
46043,6
46044,6
46045,6
46046,6
46047,6
46048,7
46049,6
46050,6
46051,6
46052,6
46053,6
46054,6
46055,6
46056,6
46057,6
46058,6
46059,6
46060,6
46061,6
46062,6
46063,6
46064,6
46065,6
46066,6
46067,6
46068,6
46069,6
46070,6
46071,6
46072,6
46073,6
46074,6
46075,6
46076,6
46077,6
46078,6
46079,6
46080,6
46081,6
46082,6
46083,6
46084,6
46085,6
46086,6
46087,6
46088,6
46089,6
46090,6
46091,6
46092,6
46093,6
46094,6
46095,6
46096,6
46097,6
46098,6
46099,6
46100,6
46101,6
46102,6
46103,6
46104,6
46105,6
46106,6
46107,6
46108,6
46109,6
46110,6
46111,6
46112,6
46113,6
46114,6
46115,6
46116,6
46117,6
46118,6
46119,6
46120,6
46121,6
46122,6
46123,6
46124,6
46125,6
46126,6
46127,6
46128,6
46129,6
46130,6
46131,6
46132,6
46133,6
46134,6
46135,6
46136,6
46137,6
46138,6
46139,6
46140,6
46141,6
46142,6
46143,6
46144,6
46145,6
46146,6
46147,6
46148,6
46149,6
46150,6
46151,6
46152,6
46153,6
46154,6
46155,6
46156,6
46157,6
46158,6
46159,6
46160,6
46161,6
46162,6
46163,6
46164,6
46165,6
46166,6
46167,6
46168,6
46169,6
46170,6
46171,6
46172,6
46173,6
46174,6
46175,6
46176,6
46177,6
46178,6
46179,6
46180,6
46181,6
46182,6
46183,6
46184,6
46185,6
46186,6
46187,6
46188,6
46189,6
46190,6
46191,6
46192,6
46193,6
46194,6
46195,6
46196,6
46197,6
46198,6
46199,6
46200,6
46201,6
46202,6
46203,6
46204,6
46205,6
46206,4
46207,4
46208,4
46209,4
46210,4
46211,4
46212,4
46213,4
46214,4
46215,4
46216,4
46217,4
46218,4
46219,4
46220,4
46221,4
46222,4
46223,4
46224,4
46225,4
46226,4
46227,4
46228,4
46229,4
46230,4
46231,4
46232,4
46233,4
46234,4
46235,4
46236,4
46237,4
46238,4
46239,5
46240,5
46241,5
46242,5
46243,5
46244,5
46245,5
46246,5
46247,5
46248,5
46249,5
46250,5
46251,5
46252,5
46253,5
46254,5
46255,5
46256,5
46257,5
46258,5
46259,5
46260,5
46261,5
46262,5
46263,5
46264,5
46265,5
46266,5
46267,5
46268,5
46269,5
46270,5
46271,5
46272,5
46273,5
46274,5
46275,5
46276,5
46277,5
46278,5
46279,5
46280,5
46281,5
46282,5
46283,5
46284,5
46285,5
46286,5
46287,5
46288,5
46289,5
46290,5
46291,5
46292,5
46293,5
46294,5
46295,5
46296,5
46297,5
46298,5
46299,5
46300,5
46301,5
46302,5
46303,5
46304,5
46305,5
46306,5
46307,5
46308,5
46309,5
46310,5
46311,5
46312,5
46313,5
46314,5
46315,5
46316,5
46317,5
46318,5
46319,5
46320,5
46321,5
46322,5
46323,5
46324,5
46325,5
46326,5
46327,5
46328,5
46329,5
46330,5
46331,5
46332,3
46333,3
46334,3
46335,3
46336,3
46337,3
46338,3
46339,3
46340,3
46341,3
46342,3
46343,3
46344,3
46345,3
46346,3
46347,3
46348,3
46349,3
46350,3
46351,3
46352,3
46353,3
46354,3
46355,3
46356,3
46357,3
46358,3
46359,3
46360,3
46361,3
46362,3
46363,3
46364,3
46365,3
46366,3
46367,3
46368,3
46369,3
46370,3
46371,3
46372,3
46373,3
46374,3
46375,3
46376,3
46377,3
46378,3
46379,3
46380,3
46381,3
46382,3
46383,3
46384,3
46385,3
46386,3
46387,3
46388,3
46389,3
46390,3
46391,3
46392,3
46393,3
46394,3
46395,3
46396,3
46397,3
46398,3
46399,3
46400,3
46401,3
46402,3
46403,3
46404,3
46405,3
46406,3
46407,3
46408,3
46409,3
46410,3
46411,3
46412,3
46413,3
46414,3
46415,3
46416,3
46417,3
46418,3
46419,3
46420,3
46421,3
46422,3
46423,3
46424,3
46425,3
46426,3
46427,3
46428,3
46429,3
46430,3
46431,3
46432,3
46433,3
46434,3
46435,3
46436,3
46437,3
46438,3
46439,3
46440,3
46441,3
46442,3
46443,3
46444,3
46445,3
46446,3
46447,3
46448,3
46449,3
46450,3
46451,3
46452,3
46453,3
46454,3
46455,3
46456,3
46457,3
46458,3
46459,3
46460,3
46461,3
46462,3
46463,3
46464,3
46465,3
46466,3
46467,3
46468,3
46469,3
46470,3
46471,3
46472,3
46473,3
46474,3
46475,3
46476,3
46477,3
46478,3
46479,3
46480,3
46481,3
46482,3
46483,3
46484,3
46485,3
46486,3
46487,3
46488,3
46489,3
46490,3
46491,3
46492,3
46493,3
46494,3
46495,3
46496,3
46497,3
46498,3
46499,3
46500,3
46501,3
46502,3
46503,3
46504,3
46505,3
46506,3
46507,3
46508,3
46509,3
46510,3
46511,3
46512,3
46513,3
46514,3
46515,3
46516,3
46517,3
46518,3
46519,3
46520,3
46521,3
46522,3
46523,3
46524,3
46525,3
46526,3
46527,3
46528,3
46529,3
46530,3
46531,3
46532,3
46533,3
46534,3
46535,3
46536,3
46537,3
46538,3
46539,3
46540,3
46541,3
46542,3
46543,3
46544,3
46545,3
46546,3
46547,3
46548,3
46549,3
46550,3
46551,3
46552,3
46553,3
46554,3
46555,3
46556,3
46557,3
46558,3
46559,3
46560,3
46561,3
46562,3
46563,3
46564,3
46565,3
46566,3
46567,3
46568,3
46569,3
46570,3
46571,3
46572,3
46573,3
46574,3
46575,3
46576,3
46577,3
46578,3
46579,3
46580,3
46581,3
46582,3
46583,3
46584,3
46585,3
46586,3
46587,3
46588,3
46589,3
46590,3
46591,3
46592,3
46593,3
46594,3
46595,3
46596,3
46597,3
46598,3
46599,3
46600,3
46601,3
46602,3
46603,3
46604,3
46605,3
46606,3
46607,3
46608,3
46609,3
46610,3
46611,3
46612,3
46613,3
46614,3
46615,3
46616,3
46617,3
46618,3
46619,3
46620,3
46621,3
46622,3
46623,3
46624,3
46625,3
46626,3
46627,3
46628,3
46629,3
46630,3
46631,3
46632,3
46633,3
46634,3
46635,3
46636,3
46637,3
46638,3
46639,3
46640,3
46641,3
46642,3
46643,3
46644,3
46645,3
46646,3
46647,3
46648,3
46649,3
46650,3
46651,3
46652,3
46653,3
46654,3
46655,3
46656,3
46657,3
46658,3
46659,3
46660,3
46661,3
46662,3
46663,3
46664,3
46665,3
46666,3
46667,3
46668,3
46669,3
46670,3
46671,3
46672,3
46673,3
46674,3
46675,3
46676,3
46677,3
46678,3
46679,3
46680,3
46681,3
46682,3
46683,3
46684,3
46685,3
46686,3
46687,3
46688,3
46689,3
46690,3
46691,3
46692,3
46693,3
46694,3
46695,3
46696,3
46697,3
46698,3
46699,3
46700,3
46701,3
46702,3
46703,3
46704,3
46705,3
46706,3
46707,3
46708,3
46709,3
46710,3
46711,3
46712,3
46713,3
46714,3
46715,0
46716,7
46717,0
46718,0
46719,0
46720,0
46721,0
46722,0
46723,0
46724,0
46725,0
46726,7
46727,0
46728,0
46729,7
46730,0
46731,0
46732,0
46733,7
46734,7
46735,0
46736,7
46737,0
46738,0
46739,0
46740,0
46741,0
46742,0
46743,0
46744,0
46745,0
46746,7
46747,0
46748,7
46749,0
46750,7
46751,7
46752,7
46753,0
46754,7
46755,7
46756,0
46757,0
46758,7
46759,0
46760,0
46761,7
46762,0
46763,0
46764,0
46765,0
46766,0
46767,7
46768,0
46769,7
46770,0
46771,0
46772,0
46773,7
46774,0
46775,0
46776,0
46777,0
46778,0
46779,0
46780,7
46781,7
46782,0
46783,0
46784,7
46785,7
46786,0
46787,0
46788,0
46789,0
46790,0
46791,7
46792,0
46793,7
46794,7
46795,0
46796,0
46797,0
46798,7
46799,0
46800,7
46801,7
46802,7
46803,0
46804,0
46805,7
46806,0
46807,0
46808,0
46809,0
46810,0
46811,0
46812,0
46813,0
46814,0
46815,0
46816,7
46817,7
46818,0
46819,0
46820,0
46821,0
46822,0
46823,0
46824,0
46825,0
46826,0
46827,0
46828,0
46829,0
46830,0
46831,0
46832,7
46833,0
46834,0
46835,0
46836,0
46837,0
46838,0
46839,0
46840,0
46841,0
46842,0
46843,0
46844,7
46845,0
46846,0
46847,0
46848,0
46849,0
46850,7
46851,0
46852,7
46853,0
46854,0
46855,0
46856,0
46857,0
46858,7
46859,0
46860,0
46861,0
46862,0
46863,0
46864,0
46865,7
46866,0
46867,0
46868,0
46869,0
46870,0
46871,0
46872,0
46873,0
46874,0
46875,0
46876,7
46877,0
46878,0
46879,0
46880,0
46881,0
46882,0
46883,0
46884,0
46885,7
46886,0
46887,0
46888,0
46889,0
46890,0
46891,0
46892,7
46893,7
46894,0
46895,7
46896,7
46897,0
46898,0
46899,0
46900,0
46901,0
46902,0
46903,0
46904,0
46905,0
46906,0
46907,0
46908,0
46909,0
46910,0
46911,0
46912,0
46913,0
46914,0
46915,0
46916,0
46917,0
46918,7
46919,0
46920,0
46921,7
46922,0
46923,0
46924,7
46925,7
46926,0
46927,0
46928,7
46929,7
46930,0
46931,0
46932,0
46933,0
46934,0
46935,0
46936,0
46937,7
46938,0
46939,0
46940,0
46941,7
46942,0
46943,0
46944,0
46945,0
46946,0
46947,0
46948,0
46949,0
46950,0
46951,0
46952,0
46953,0
46954,0
46955,0
46956,0
46957,0
46958,0
46959,0
46960,0
46961,0
46962,0
46963,0
46964,7
46965,0
46966,0
46967,0
46968,0
46969,0
46970,0
46971,7
46972,0
46973,0
46974,0
46975,0
46976,7
46977,0
46978,7
46979,0
46980,0
46981,7
46982,0
46983,7
46984,0
46985,0
46986,0
46987,0
46988,7
46989,0
46990,0
46991,0
46992,7
46993,0
46994,0
46995,0
46996,0
46997,0
46998,0
46999,0
47000,0
47001,0
47002,0
47003,0
47004,0
47005,0
47006,0
47007,7
47008,0
47009,0
47010,0
47011,7
47012,0
47013,0
47014,0
47015,0
47016,0
47017,0
47018,0
47019,0
47020,7
47021,7
47022,0
47023,0
47024,7
47025,7
47026,0
47027,7
47028,0
47029,0
47030,7
47031,7
47032,0
47033,0
47034,0
47035,7
47036,7
47037,7
47038,0
47039,0
47040,0
47041,0
47042,0
47043,0
47044,7
47045,0
47046,0
47047,0
47048,0
47049,0
47050,0
47051,0
47052,0
47053,0
47054,0
47055,7
47056,0
47057,0
47058,0
47059,0
47060,0
47061,0
47062,0
47063,0
47064,0
47065,0
47066,0
47067,0
47068,0
47069,0
47070,0
47071,0
47072,7
47073,0
47074,0
47075,7
47076,0
47077,0
47078,0
47079,0
47080,0
47081,0
47082,0
47083,0
47084,7
47085,0
47086,7
47087,0
47088,0
47089,0
47090,0
47091,0
47092,7
47093,0
47094,7
47095,0
47096,0
47097,0
47098,0
47099,7
47100,0
47101,0
47102,0
47103,0
47104,0
47105,7
47106,0
47107,0
47108,0
47109,0
47110,0
47111,0
47112,0
47113,0
47114,7
47115,7
47116,0
47117,0
47118,0
47119,0
47120,0
47121,7
47122,0
47123,0
47124,0
47125,0
47126,0
47127,0
47128,0
47129,0
47130,0
47131,0
47132,0
47133,0
47134,0
47135,0
47136,0
47137,0
47138,0
47139,0
47140,7
47141,0
47142,0
47143,7
47144,0
47145,0
47146,0
47147,0
47148,0
47149,0
47150,0
47151,0
47152,0
47153,7
47154,0
47155,0
47156,0
47157,7
47158,0
47159,7
47160,0
47161,0
47162,7
47163,0
47164,0
47165,0
47166,7
47167,0
47168,0
47169,7
47170,0
47171,0
47172,0
47173,7
47174,0
47175,0
47176,0
47177,0
47178,0
47179,0
47180,0
47181,0
47182,0
47183,0
47184,0
47185,0
47186,0
47187,0
47188,7
47189,0
47190,0
47191,0
47192,7
47193,0
47194,0
47195,0
47196,7
47197,0
47198,0
47199,7
47200,0
47201,0
47202,0
47203,0
47204,0
47205,0
47206,0
47207,0
47208,0
47209,7
47210,0
47211,0
47212,0
47213,0
47214,0
47215,7
47216,0
47217,0
47218,0
47219,7
47220,0
47221,0
47222,0
47223,0
47224,7
47225,7
47226,0
47227,0
47228,7
47229,0
47230,0
47231,0
47232,7
47233,0
47234,0
47235,0
47236,0
47237,7
47238,7
47239,0
47240,0
47241,0
47242,0
47243,0
47244,0
47245,0
47246,0
47247,0
47248,0
47249,7
47250,0
47251,0
47252,7
47253,7
47254,0
47255,0
47256,0
47257,0
47258,0
47259,0
47260,0
47261,0
47262,0
47263,0
47264,0
47265,0
47266,0
47267,7
47268,0
47269,0
47270,0
47271,7
47272,0
47273,7
47274,0
47275,0
47276,0
47277,0
47278,0
47279,7
47280,7
47281,0
47282,0
47283,0
47284,0
47285,0
47286,7
47287,0
47288,0
47289,0
47290,0
47291,0
47292,0
47293,0
47294,7
47295,7
47296,0
47297,0
47298,0
47299,0
47300,0
47301,0
47302,0
47303,0
47304,0
47305,0
47306,7
47307,7
47308,0
47309,0
47310,0
47311,7
47312,0
47313,0
47314,0
47315,0
47316,0
47317,7
47318,0
47319,0
47320,7
47321,0
47322,0
47323,7
47324,0
47325,0
47326,0
47327,0
47328,0
47329,0
47330,0
47331,7
47332,7
47333,0
47334,0
47335,0
47336,0
47337,7
47338,0
47339,7
47340,0
47341,0
47342,0
47343,0
47344,0
47345,0
47346,0
47347,7
47348,0
47349,0
47350,0
47351,7
47352,7
47353,7
47354,7
47355,0
47356,0
47357,0
47358,0
47359,7
47360,0
47361,0
47362,0
47363,7
47364,7
47365,0
47366,0
47367,0
47368,7
47369,0
47370,0
47371,0
47372,0
47373,0
47374,0
47375,0
47376,0
47377,0
47378,0
47379,7
47380,0
47381,0
47382,0
47383,7
47384,0
47385,7
47386,0
47387,7
47388,7
47389,7
47390,7
47391,0
47392,0
47393,0
47394,0
47395,7
47396,0
47397,0
47398,0
47399,0
47400,0
47401,7
47402,0
47403,7
47404,0
47405,7
47406,0
47407,0
47408,7
47409,0
47410,0
47411,0
47412,0
47413,0
47414,7
47415,7
47416,0
47417,0
47418,7
47419,0
47420,7
47421,7
47422,0
47423,0
47424,0
47425,7
47426,0
47427,0
47428,0
47429,0
47430,0
47431,0
47432,7
47433,7
47434,0
47435,7
47436,0
47437,0
47438,0
47439,7
47440,7
47441,0
47442,0
47443,7
47444,0
47445,0
47446,0
47447,0
47448,0
47449,0
47450,0
47451,7
47452,0
47453,7
47454,0
47455,0
47456,0
47457,7
47458,0
47459,0
47460,7
47461,0
47462,7
47463,0
47464,0
47465,0
47466,7
47467,7
47468,7
47469,0
47470,0
47471,0
47472,0
47473,7
47474,0
47475,0
47476,0
47477,7
47478,0
47479,0
47480,7
47481,0
47482,7
47483,0
47484,0
47485,0
47486,0
47487,7
47488,0
47489,7
47490,7
47491,0
47492,7
47493,0
47494,0
47495,0
47496,0
47497,0
47498,0
47499,0
47500,0
47501,7
47502,0
47503,0
47504,7
47505,0
47506,7
47507,0
47508,7
47509,0
47510,0
47511,7
47512,7
47513,0
47514,0
47515,0
47516,0
47517,0
47518,0
47519,0
47520,0
47521,7
47522,0
47523,7
47524,0
47525,0
47526,0
47527,0
47528,0
47529,0
47530,0
47531,0
47532,0
47533,0
47534,7
47535,0
47536,7
47537,7
47538,0
47539,0
47540,7
47541,7
47542,0
47543,0
47544,0
47545,0
47546,7
47547,0
47548,7
47549,0
47550,0
47551,0
47552,0
47553,0
47554,7
47555,7
47556,0
47557,0
47558,7
47559,7
47560,0
47561,7
47562,0
47563,0
47564,0
47565,0
47566,0
47567,7
47568,0
47569,0
47570,0
47571,0
47572,7
47573,0
47574,7
47575,0
47576,0
47577,7
47578,7
47579,0
47580,0
47581,0
47582,7
47583,7
47584,0
47585,7
47586,0
47587,0
47588,0
47589,0
47590,0
47591,7
47592,0
47593,0
47594,0
47595,0
47596,0
47597,0
47598,7
47599,0
47600,0
47601,7
47602,0
47603,0
47604,0
47605,7
47606,0
47607,0
47608,0
47609,0
47610,0
47611,7
47612,0
47613,0
47614,0
47615,0
47616,0
47617,0
47618,7
47619,0
47620,7
47621,0
47622,0
47623,0
47624,0
47625,0
47626,7
47627,0
47628,7
47629,0
47630,0
47631,7
47632,0
47633,0
47634,7
47635,0
47636,7
47637,7
47638,0
47639,0
47640,7
47641,7
47642,0
47643,7
47644,0
47645,0
47646,0
47647,7
47648,0
47649,0
47650,0
47651,0
47652,0
47653,7
47654,7
47655,0
47656,0
47657,0
47658,0
47659,0
47660,0
47661,0
47662,7
47663,7
47664,0
47665,0
47666,0
47667,7
47668,7
47669,7
47670,0
47671,7
47672,0
47673,7
47674,0
47675,7
47676,0
47677,0
47678,0
47679,0
47680,0
47681,0
47682,0
47683,7
47684,0
47685,0
47686,0
47687,7
